id,title,artist,feeling,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness
1KTAmocBenrMu2hc11agYV,Persuaders Dub,Dr Kuch,Arousing,0.786,0.0251,0.91,0.591,0.327,0.859,-8.774,0.0468
0DapyygCaVPfTMvTmQCZ5e,Teenage Shutdown,Electric Frankenstein,Arousing,0.339,0.0803,0.987,0.0,0.873,0.155,-6.231,0.0726
5S4jdjxcK3z7r8DsnGXIAb,Tbd,Introspekt,Arousing,0.792,0.00408,0.696,0.841,0.0885,0.347,-12.417,0.0648
6D8kc7RO0rqBLSo2YPflJ5,Abc,Jackson 5,Arousing,0.572,0.519,0.786,0.00093,0.11,0.952,-8.469,0.0642
5hyinpdAW0ov09P4Q2cert,Give It Up Or Turnit A Loose,James Brown,Arousing,0.698,0.0386,0.722,0.548,0.0919,0.776,-14.111,0.0508
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,Ll Cool J,Arousing,0.791,0.0314,0.759,0.674,0.255,0.619,-7.378,0.129
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Arousing,0.92,0.0236,0.654,0.0153,0.036,0.847,-3.051,0.0401
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,Arousing,0.598,0.44,0.735,0.000215,0.681,0.615,-10.882,0.0973
5gTiJsV2JpTJWGJYkl82yH,Mine Tonite,Rocket City Riot,Arousing,0.407,1.24e-05,0.908,0.00745,0.0832,0.742,-5.538,0.0464
0A7uFMaSlvQOI7BpVV2orZ,Legend,Roots Of Rebellion,Arousing,0.296,0.00696,0.883,0.0,0.0718,0.57,-4.213,0.093
4r4GO6jSL2piTZmKL5cIZV,Pretty Vacant,Sex Pistols,Arousing,0.291,0.0264,0.869,0.0,0.142,0.382,-7.858,0.0545
3dnRAzwyNeC1exrbamaJwv,A,Sir Mix,Arousing,0.675,0.0509,0.897,6.45e-05,0.57,0.187,-3.973,0.0488
7as3y0Z9c0LH4sZDhFw9uU,Children Of The Revolution,T. Rex,Arousing,0.522,0.0827,0.731,0.0,0.0855,0.745,-8.606,0.0529
42et6fnHCw1HIPSrdPprMl,Semi,Third Eye Blind,Arousing,0.64,0.00832,0.864,0.0,0.123,0.701,-6.576,0.0314
3mE0crgg6iXxKyxKL1LNAn,Kingpin,Wilco,Arousing,0.352,0.641,0.607,0.00641,0.655,0.519,-6.581,0.041
41WWlhyhixPIVs7s8SYdyB,One Less Bell To Answer,5Th Dimension,Backing Vocals,0.398,0.737,0.405,4.97e-05,0.131,0.443,-6.664,0.0258
4LoXIJOdHAdo9JC2X1aVFL,Glowworm,Apples In Stereo,Backing Vocals,0.47,0.00333,0.822,0.908,0.157,0.891,-10.659,0.0337
1VBRdl1sT4DGckQaTzKEB9,Its All Been Done,Barenaked Ladies,Backing Vocals,0.521,0.000173,0.919,0.00218,0.301,0.746,-3.146,0.0475
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley And The Wailers,Backing Vocals,0.826,0.00916,0.49,4.41e-06,0.0415,0.627,-10.477,0.0676
37ZJ0p5Jm13JPevGcx4SkF,Livin On A Prayer,Bon Jovi,Backing Vocals,0.532,0.0778,0.887,0.000214,0.294,0.795,-3.757,0.0335
5AiNr1E4t8n1T4NebVLKyK,Here Come The Warm Jets,Brian Eno,Backing Vocals,0.285,0.199,0.615,0.906,0.105,0.474,-13.403,0.0429
20XdEFyaUR9C7aDIdq2OAd,Summertime,Dj Jazzy Jeff And The Fresh Prince,Backing Vocals,0.677,0.0455,0.539,1.84e-06,0.845,0.469,-14.439,0.063
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,Backing Vocals,0.414,0.382,0.428,0.000243,0.148,0.282,-11.097,0.0278
6D8kc7RO0rqBLSo2YPflJ5,Abc,Jackson 5,Backing Vocals,0.572,0.519,0.786,0.00093,0.11,0.952,-8.469,0.0642
2XsW8N3mMRD5blv4KGNHq6,Police And Thieves,Junior Murvin,Backing Vocals,0.932,0.0597,0.359,0.0,0.136,0.906,-12.958,0.0944
6ggJ6MceyHGWtUg1KLp3M1,Risingson,Massive Attack,Backing Vocals,0.521,0.0242,0.892,0.681,0.0667,0.299,-6.905,0.115
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Backing Vocals,0.92,0.0236,0.654,0.0153,0.036,0.847,-3.051,0.0401
4r4GO6jSL2piTZmKL5cIZV,Pretty Vacant,Sex Pistols,Backing Vocals,0.291,0.0264,0.869,0.0,0.142,0.382,-7.858,0.0545
6KIiQHkE3NrMxhyfrA4x8c,Cybeles Reverie,Stereolab,Backing Vocals,0.321,0.00976,0.788,0.395,0.29,0.657,-7.772,0.0289
7as3y0Z9c0LH4sZDhFw9uU,Children Of The Revolution,T. Rex,Backing Vocals,0.522,0.0827,0.731,0.0,0.0855,0.745,-8.606,0.0529
5nNZTUzinBDsnj3U76NJFC,And She Was,Talking Heads,Backing Vocals,0.697,0.0059,0.846,0.0256,0.0967,0.973,-5.471,0.03
3x0iCzjgf0v9lnwvAhU9P2,Venus,Television,Backing Vocals,0.55,0.000898,0.631,0.18,0.0503,0.908,-11.493,0.0385
6BBYNpkwZ5gNukxVqOPiqc,Love At First Sight,Xtc,Backing Vocals,0.764,0.0121,0.815,0.00167,0.138,0.679,-5.26,0.0604
3CVDronuSnhguSUguPoseM,Thank U,Alanis Morissette,Bass Guitar,0.672,0.379,0.616,2.73e-05,0.0887,0.566,-5.764,0.0258
4LoXIJOdHAdo9JC2X1aVFL,Glowworm,Apples In Stereo,Bass Guitar,0.47,0.00333,0.822,0.908,0.157,0.891,-10.659,0.0337
06I0SRMFIswpEQj5S0aP0f,At Least You Ve Been Told,Arthur Yoria,Bass Guitar,0.741,0.00158,0.666,0.254,0.0715,0.743,-7.829,0.0447
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever,Beatles,Bass Guitar,0.39,0.336,0.502,0.000138,0.0713,0.289,-12.277,0.178
37ZJ0p5Jm13JPevGcx4SkF,Livin On A Prayer,Bon Jovi,Bass Guitar,0.532,0.0778,0.887,0.000214,0.294,0.795,-3.757,0.0335
5AiNr1E4t8n1T4NebVLKyK,Here Come The Warm Jets,Brian Eno,Bass Guitar,0.285,0.199,0.615,0.906,0.105,0.474,-13.403,0.0429
2FmUpxb4nnyb1kX4rvvHZT,I Would Hurt A Fly,Built To Spill,Bass Guitar,0.348,0.000263,0.577,0.749,0.0565,0.516,-8.857,0.0279
2JOJBxwRHWYcdXiOxZmoFv,Minnie The Moocher,Cab Calloway,Bass Guitar,0.512,0.848,0.322,0.0,0.71,0.451,-12.694,0.124
6C7aTTCUWRK7dD379yUT3W,Roll Over Beethoven,Chuck Berry,Bass Guitar,0.715,0.837,0.797,0.0,0.209,0.841,-10.154,0.193
3rpuor3iDjfx0yOcSfE63v,Song For Bob Dylan,David Bowie,Bass Guitar,0.421,0.167,0.459,0.0,0.0637,0.642,-15.411,0.0441
0DapyygCaVPfTMvTmQCZ5e,Teenage Shutdown,Electric Frankenstein,Bass Guitar,0.339,0.0803,0.987,0.0,0.873,0.155,-6.231,0.0726
5hyinpdAW0ov09P4Q2cert,Give It Up Or Turnit A Loose,James Brown,Bass Guitar,0.698,0.0386,0.722,0.548,0.0919,0.776,-14.111,0.0508
3WVojomVEe3tEDn0o7L5MR,Ruff And Tumble,Mr Epic,Bass Guitar,0.504,0.153,0.551,0.25,0.1,0.813,-14.012,0.0749
6MK4Omudz4gPzLCgvTXOXs,Im Ready,Muddy Waters,Bass Guitar,0.744,0.789,0.354,0.0,0.0856,0.683,-13.479,0.044
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,Bass Guitar,0.598,0.44,0.735,0.000215,0.681,0.615,-10.882,0.0973
04h8XEp9JDbOxTBzm91jR3,Artificial Sweetener,No Doubt,Bass Guitar,0.567,0.00881,0.779,0.0,0.911,0.284,-4.538,0.0443
2SLgRzZQUtlFaA36JPs9Rp,Camera,R.E.M.,Bass Guitar,0.41,0.102,0.443,0.00184,0.157,0.267,-8.847,0.0341
5gTiJsV2JpTJWGJYkl82yH,Mine Tonite,Rocket City Riot,Bass Guitar,0.407,1.24e-05,0.908,0.00745,0.0832,0.742,-5.538,0.0464
7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,Bass Guitar,0.361,0.000291,0.728,0.000112,0.0701,0.155,-8.519,0.0368
3x0iCzjgf0v9lnwvAhU9P2,Venus,Television,Bass Guitar,0.55,0.000898,0.631,0.18,0.0503,0.908,-11.493,0.0385
42et6fnHCw1HIPSrdPprMl,Semi,Third Eye Blind,Bass Guitar,0.64,0.00832,0.864,0.0,0.123,0.701,-6.576,0.0314
47CKiBes4Q7eBl5cpYm5Ev,Little Part Of Me,Tom Paul,Bass Guitar,0.699,0.111,0.789,0.0,0.115,0.805,-5.962,0.0295
7jIAttgQTpLDoNtykIQXjH,Blister In The Sun,Violent Femmes,Bass Guitar,0.726,0.316,0.537,0.0,0.0707,0.882,-8.896,0.114
3mE0crgg6iXxKyxKL1LNAn,Kingpin,Wilco,Bass Guitar,0.352,0.641,0.607,0.00641,0.655,0.519,-6.581,0.041
6BBYNpkwZ5gNukxVqOPiqc,Love At First Sight,Xtc,Bass Guitar,0.764,0.0121,0.815,0.00167,0.138,0.679,-5.26,0.0604
0hDQV9X1Da5JrwhK8gu86p,Maps,Yeah Yeah Yeahs,Bass Guitar,0.502,0.000346,0.941,0.319,0.553,0.124,-5.194,0.0716
41WWlhyhixPIVs7s8SYdyB,One Less Bell To Answer,5Th Dimension,Boring,0.398,0.737,0.405,4.97e-05,0.131,0.443,-6.664,0.0258
2J9ChZBgjDLdGaIKdKQcP0,Sha,Al Green,Boring,0.747,0.0672,0.395,0.0299,0.219,0.85,-13.78,0.0321
3UaT8BCOMV90ywPF44nQ05,Crime For Crime,Ani Difranco,Boring,0.704,0.222,0.353,0.0233,0.206,0.357,-10.166,0.213
4LoXIJOdHAdo9JC2X1aVFL,Glowworm,Apples In Stereo,Boring,0.47,0.00333,0.822,0.908,0.157,0.891,-10.659,0.0337
06I0SRMFIswpEQj5S0aP0f,At Least You Ve Been Told,Arthur Yoria,Boring,0.741,0.00158,0.666,0.254,0.0715,0.743,-7.829,0.0447
1VBRdl1sT4DGckQaTzKEB9,Its All Been Done,Barenaked Ladies,Boring,0.521,0.000173,0.919,0.00218,0.301,0.746,-3.146,0.0475
4VDfpqLKbbuMMRIl14LLTg,Thorn In My Pride,Black Crowes,Boring,0.556,0.0455,0.839,0.000374,0.0929,0.538,-5.381,0.0353
032kwZ9kg4yIaIPBOOIwlm,Ill Be Your Baby Tonight,Bob Dylan,Boring,0.512,0.454,0.23,0.000139,0.0508,0.457,-16.412,0.0301
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley And The Wailers,Boring,0.826,0.00916,0.49,4.41e-06,0.0415,0.627,-10.477,0.0676
2OARIMw1hpehr86Iwmv04c,Peggy Sue,Buddy Holly,Boring,0.676,0.947,0.424,0.000494,0.119,0.493,-8.132,0.0329
1qhp5owrFGeZ5Jgin28nwR,Youve Got A Friend,Carole King,Boring,0.473,0.88,0.263,4.41e-05,0.123,0.461,-10.684,0.0336
66ark8uqwtus4LkRSTn8UG,Before And After,Chad And Jeremy,Boring,0.506,0.261,0.41,0.0,0.178,0.487,-9.521,0.0275
0osLWyQD3uJ20UWdLQhlzT,Alfie,Cilla Black,Boring,0.306,0.941,0.257,0.00654,0.118,0.156,-10.658,0.0309
7p4muFD9MYdc59rn8h4aQ8,The House Carpenter,Clarence Ashley,Boring,0.527,0.991,0.307,0.0,0.183,0.791,-11.613,0.0417
3UJiiJddL5Ne9DJcXAUqai,Postcard Blues,Cowboy Junkies,Boring,0.372,0.882,0.0205,0.04,0.111,0.222,-29.913,0.0408
0gEyKnHvgkrkBM6fbeHdwK,Linger,Cranberries,Boring,0.439,0.0783,0.434,4.87e-05,0.14,0.204,-14.918,0.0265
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,Boring,0.414,0.382,0.428,0.000243,0.148,0.282,-11.097,0.0278
0eRw1thpWDU7tFt6NfVU4C,Love Ridden,Fiona Apple,Boring,0.266,0.798,0.249,0.0,0.197,0.086,-12.908,0.0441
6pb5BBnIM5IM7R1cqag6rE,Big Me,Foo Fighters,Boring,0.579,0.442,0.708,0.0,0.11,0.846,-10.419,0.0374
2L93TdW2GMue1H2zlkt30F,Suzanne,Leonard Cohen,Boring,0.409,0.922,0.172,0.00112,0.111,0.352,-16.44,0.0389
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,Boring,0.593,0.313,0.642,0.000582,0.0804,0.736,-7.284,0.0299
7MuPm461jfD1gdqf6jB7H4,Leaving,Mrdc,Boring,0.71,0.104,0.824,0.863,0.0965,0.536,-8.222,0.0755
2SLgRzZQUtlFaA36JPs9Rp,Camera,R.E.M.,Boring,0.41,0.102,0.443,0.00184,0.157,0.267,-8.847,0.0341
23GoDvgbOT7lbmr2CeTo7Y,Silk Road,Scott Hill,Boring,0.392,0.784,0.177,0.521,0.111,0.261,-14.928,0.0415
2Z6X0M3a3qYtGvG1gpESqg,Dont Make Promises,Tim Hardin,Boring,0.654,0.848,0.398,0.00226,0.124,0.784,-13.607,0.0329
47CKiBes4Q7eBl5cpYm5Ev,Little Part Of Me,Tom Paul,Boring,0.699,0.111,0.789,0.0,0.115,0.805,-5.962,0.0295
65TIlSzHRK25EE5P972aYG,Time,Tom Waits,Boring,0.368,0.746,0.116,0.000257,0.139,0.295,-22.515,0.0417
3dZUnmMyLgmUaqt29mzjst,Professional Widow,Tori Amos,Boring,0.724,0.0044,0.971,0.00162,0.809,0.743,-4.923,0.041
0hDQV9X1Da5JrwhK8gu86p,Maps,Yeah Yeah Yeahs,Boring,0.502,0.000346,0.941,0.319,0.553,0.124,-5.194,0.0716
41WWlhyhixPIVs7s8SYdyB,One Less Bell To Answer,5Th Dimension,Calming,0.398,0.737,0.405,4.97e-05,0.131,0.443,-6.664,0.0258
2J9ChZBgjDLdGaIKdKQcP0,Sha,Al Green,Calming,0.747,0.0672,0.395,0.0299,0.219,0.85,-13.78,0.0321
2PbpCs0mdhfbdnvPQbeW8j,Peering,Antiguru,Calming,0.413,0.097,0.652,0.921,0.0549,0.529,-11.611,0.0317
5kTC3rD9sE5LE0uWNKWuUz,Willow Weep For Me,Art Tatum,Calming,0.459,0.993,0.26,0.922,0.556,0.451,-16.802,0.0413
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever,Beatles,Calming,0.39,0.336,0.502,0.000138,0.0713,0.289,-12.277,0.178
032kwZ9kg4yIaIPBOOIwlm,Ill Be Your Baby Tonight,Bob Dylan,Calming,0.512,0.454,0.23,0.000139,0.0508,0.457,-16.412,0.0301
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley And The Wailers,Calming,0.826,0.00916,0.49,4.41e-06,0.0415,0.627,-10.477,0.0676
20HCbY9qPpi1H2pP2MRUWy,Womans Gotta Have It,Bobby Womack,Calming,0.506,0.567,0.59,2.1e-05,0.17,0.735,-8.922,0.0302
1qhp5owrFGeZ5Jgin28nwR,Youve Got A Friend,Carole King,Calming,0.473,0.88,0.263,4.41e-05,0.123,0.461,-10.684,0.0336
66ark8uqwtus4LkRSTn8UG,Before And After,Chad And Jeremy,Calming,0.506,0.261,0.41,0.0,0.178,0.487,-9.521,0.0275
6A1mh31895sUIYEpOfeqC3,Ornithology,Charlie Parker,Calming,0.475,0.532,0.689,0.00427,0.969,0.823,-9.351,0.054
0osLWyQD3uJ20UWdLQhlzT,Alfie,Cilla Black,Calming,0.306,0.941,0.257,0.00654,0.118,0.156,-10.658,0.0309
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,Calming,0.577,0.599,0.749,0.0115,0.183,0.255,-7.215,0.0279
3UJiiJddL5Ne9DJcXAUqai,Postcard Blues,Cowboy Junkies,Calming,0.372,0.882,0.0205,0.04,0.111,0.222,-29.913,0.0408
0gEyKnHvgkrkBM6fbeHdwK,Linger,Cranberries,Calming,0.439,0.0783,0.434,4.87e-05,0.14,0.204,-14.918,0.0265
7xoImZo4Tj7IANc83RGnUg,Slapjack,Drop Trio,Calming,0.504,0.248,0.516,0.946,0.0988,0.812,-14.762,0.034
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,Calming,0.414,0.382,0.428,0.000243,0.148,0.282,-11.097,0.0278
0eRw1thpWDU7tFt6NfVU4C,Love Ridden,Fiona Apple,Calming,0.266,0.798,0.249,0.0,0.197,0.086,-12.908,0.0441
6pb5BBnIM5IM7R1cqag6rE,Big Me,Foo Fighters,Calming,0.579,0.442,0.708,0.0,0.11,0.846,-10.419,0.0374
25cHemfhrENdDHSlzQHjDb,Event Horizon,Jamie Janover,Calming,0.326,0.921,0.296,0.912,0.133,0.132,-14.888,0.0306
2L93TdW2GMue1H2zlkt30F,Suzanne,Leonard Cohen,Calming,0.409,0.922,0.172,0.00112,0.111,0.352,-16.44,0.0389
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,Calming,0.593,0.313,0.642,0.000582,0.0804,0.736,-7.284,0.0299
3WVojomVEe3tEDn0o7L5MR,Ruff And Tumble,Mr Epic,Calming,0.504,0.153,0.551,0.25,0.1,0.813,-14.012,0.0749
7MuPm461jfD1gdqf6jB7H4,Leaving,Mrdc,Calming,0.71,0.104,0.824,0.863,0.0965,0.536,-8.222,0.0755
6MK4Omudz4gPzLCgvTXOXs,Im Ready,Muddy Waters,Calming,0.744,0.789,0.354,0.0,0.0856,0.683,-13.479,0.044
0JivLy7GKnrsvTODGpNwZB,Dead Slow Day,Psychetropic,Calming,0.354,0.745,0.459,0.442,0.078,0.377,-15.504,0.0394
2SLgRzZQUtlFaA36JPs9Rp,Camera,R.E.M.,Calming,0.41,0.102,0.443,0.00184,0.157,0.267,-8.847,0.0341
23GoDvgbOT7lbmr2CeTo7Y,Silk Road,Scott Hill,Calming,0.392,0.784,0.177,0.521,0.111,0.261,-14.928,0.0415
1EEL8DIaXO07NSatBjAzik,Stop Your Crying,Spiritualized,Calming,0.348,0.406,0.471,0.00519,0.0821,0.224,-7.145,0.0293
6KIiQHkE3NrMxhyfrA4x8c,Cybeles Reverie,Stereolab,Calming,0.321,0.00976,0.788,0.395,0.29,0.657,-7.772,0.0289
5hYxl8ml8CxmEGL214bTwQ,Kyo Rei,Tilopa,Calming,0.159,0.988,0.0247,0.642,0.109,0.0333,-23.552,0.0406
2Z6X0M3a3qYtGvG1gpESqg,Dont Make Promises,Tim Hardin,Calming,0.654,0.848,0.398,0.00226,0.124,0.784,-13.607,0.0329
65TIlSzHRK25EE5P972aYG,Time,Tom Waits,Calming,0.368,0.746,0.116,0.000257,0.139,0.295,-22.515,0.0417
0hDQV9X1Da5JrwhK8gu86p,Maps,Yeah Yeah Yeahs,Calming,0.502,0.000346,0.941,0.319,0.553,0.124,-5.194,0.0716
2J9ChZBgjDLdGaIKdKQcP0,Sha,Al Green,Catchy,0.747,0.0672,0.395,0.0299,0.219,0.85,-13.78,0.0321
3CVDronuSnhguSUguPoseM,Thank U,Alanis Morissette,Catchy,0.672,0.379,0.616,2.73e-05,0.0887,0.566,-5.764,0.0258
4M1zcX803dgkDkISHZDPYi,Dont Play That Song,Aretha Franklin,Catchy,0.513,0.563,0.537,1.43e-06,0.212,0.831,-9.563,0.042
5kTC3rD9sE5LE0uWNKWuUz,Willow Weep For Me,Art Tatum,Catchy,0.459,0.993,0.26,0.922,0.556,0.451,-16.802,0.0413
06I0SRMFIswpEQj5S0aP0f,At Least You Ve Been Told,Arthur Yoria,Catchy,0.741,0.00158,0.666,0.254,0.0715,0.743,-7.829,0.0447
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever,Beatles,Catchy,0.39,0.336,0.502,0.000138,0.0713,0.289,-12.277,0.178
19uQTI8B4kON813AdHpHvm,Jeane,Billy Bragg,Catchy,0.54,0.915,0.189,0.0,0.111,0.387,-11.831,0.0378
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley And The Wailers,Catchy,0.826,0.00916,0.49,4.41e-06,0.0415,0.627,-10.477,0.0676
5AiNr1E4t8n1T4NebVLKyK,Here Come The Warm Jets,Brian Eno,Catchy,0.285,0.199,0.615,0.906,0.105,0.474,-13.403,0.0429
2FmUpxb4nnyb1kX4rvvHZT,I Would Hurt A Fly,Built To Spill,Catchy,0.348,0.000263,0.577,0.749,0.0565,0.516,-8.857,0.0279
2JOJBxwRHWYcdXiOxZmoFv,Minnie The Moocher,Cab Calloway,Catchy,0.512,0.848,0.322,0.0,0.71,0.451,-12.694,0.124
1qhp5owrFGeZ5Jgin28nwR,Youve Got A Friend,Carole King,Catchy,0.473,0.88,0.263,4.41e-05,0.123,0.461,-10.684,0.0336
6C7aTTCUWRK7dD379yUT3W,Roll Over Beethoven,Chuck Berry,Catchy,0.715,0.837,0.797,0.0,0.209,0.841,-10.154,0.193
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,Catchy,0.577,0.599,0.749,0.0115,0.183,0.255,-7.215,0.0279
4BVE5tIIpYabZcYCbephNW,Touch Me,Doors,Catchy,0.425,0.405,0.903,0.0128,0.117,0.769,-4.801,0.0732
0eRw1thpWDU7tFt6NfVU4C,Love Ridden,Fiona Apple,Catchy,0.266,0.798,0.249,0.0,0.197,0.086,-12.908,0.0441
6D8kc7RO0rqBLSo2YPflJ5,Abc,Jackson 5,Catchy,0.572,0.519,0.786,0.00093,0.11,0.952,-8.469,0.0642
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,Catchy,0.593,0.313,0.642,0.000582,0.0804,0.736,-7.284,0.0299
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Catchy,0.92,0.0236,0.654,0.0153,0.036,0.847,-3.051,0.0401
6MK4Omudz4gPzLCgvTXOXs,Im Ready,Muddy Waters,Catchy,0.744,0.789,0.354,0.0,0.0856,0.683,-13.479,0.044
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,Catchy,0.598,0.44,0.735,0.000215,0.681,0.615,-10.882,0.0973
4r4GO6jSL2piTZmKL5cIZV,Pretty Vacant,Sex Pistols,Catchy,0.291,0.0264,0.869,0.0,0.142,0.382,-7.858,0.0545
3dnRAzwyNeC1exrbamaJwv,A,Sir Mix,Catchy,0.675,0.0509,0.897,6.45e-05,0.57,0.187,-3.973,0.0488
1EEL8DIaXO07NSatBjAzik,Stop Your Crying,Spiritualized,Catchy,0.348,0.406,0.471,0.00519,0.0821,0.224,-7.145,0.0293
6KIiQHkE3NrMxhyfrA4x8c,Cybeles Reverie,Stereolab,Catchy,0.321,0.00976,0.788,0.395,0.29,0.657,-7.772,0.0289
7as3y0Z9c0LH4sZDhFw9uU,Children Of The Revolution,T. Rex,Catchy,0.522,0.0827,0.731,0.0,0.0855,0.745,-8.606,0.0529
5nNZTUzinBDsnj3U76NJFC,And She Was,Talking Heads,Catchy,0.697,0.0059,0.846,0.0256,0.0967,0.973,-5.471,0.03
42et6fnHCw1HIPSrdPprMl,Semi,Third Eye Blind,Catchy,0.64,0.00832,0.864,0.0,0.123,0.701,-6.576,0.0314
7jGzYUZ2Bgg8BDfYlQRfn8,Wild Thing,Troggs,Catchy,0.453,0.741,0.658,0.0288,0.135,0.761,-13.472,0.0539
7jIAttgQTpLDoNtykIQXjH,Blister In The Sun,Violent Femmes,Catchy,0.726,0.316,0.537,0.0,0.0707,0.882,-8.896,0.114
5kTC3rD9sE5LE0uWNKWuUz,Willow Weep For Me,Art Tatum,Changing Energy,0.459,0.993,0.26,0.922,0.556,0.451,-16.802,0.0413
2FmUpxb4nnyb1kX4rvvHZT,I Would Hurt A Fly,Built To Spill,Changing Energy,0.348,0.000263,0.577,0.749,0.0565,0.516,-8.857,0.0279
310W4MTv1ljtNnkkFzqRni,Surrounded,Chantal Kreviazuk,Changing Energy,0.36,0.594,0.49,8.39e-06,0.0932,0.353,-9.047,0.0332
4BVE5tIIpYabZcYCbephNW,Touch Me,Doors,Changing Energy,0.425,0.405,0.903,0.0128,0.117,0.769,-4.801,0.0732
7xoImZo4Tj7IANc83RGnUg,Slapjack,Drop Trio,Changing Energy,0.504,0.248,0.516,0.946,0.0988,0.812,-14.762,0.034
25cHemfhrENdDHSlzQHjDb,Event Horizon,Jamie Janover,Changing Energy,0.326,0.921,0.296,0.912,0.133,0.132,-14.888,0.0306
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,Changing Energy,0.593,0.313,0.642,0.000582,0.0804,0.736,-7.284,0.0299
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Changing Energy,0.92,0.0236,0.654,0.0153,0.036,0.847,-3.051,0.0401
2aPalI4tdjW80RFQBEdqTX,Hate My Way,Throwing Muses,Changing Energy,0.303,0.0118,0.937,0.0248,0.442,0.648,-6.404,0.0391
7jIAttgQTpLDoNtykIQXjH,Blister In The Sun,Violent Femmes,Changing Energy,0.726,0.316,0.537,0.0,0.0707,0.882,-8.896,0.114
2J9ChZBgjDLdGaIKdKQcP0,Sha,Al Green,Cheerful,0.747,0.0672,0.395,0.0299,0.219,0.85,-13.78,0.0321
2PbpCs0mdhfbdnvPQbeW8j,Peering,Antiguru,Cheerful,0.413,0.097,0.652,0.921,0.0549,0.529,-11.611,0.0317
4LoXIJOdHAdo9JC2X1aVFL,Glowworm,Apples In Stereo,Cheerful,0.47,0.00333,0.822,0.908,0.157,0.891,-10.659,0.0337
4M1zcX803dgkDkISHZDPYi,Dont Play That Song,Aretha Franklin,Cheerful,0.513,0.563,0.537,1.43e-06,0.212,0.831,-9.563,0.042
5kTC3rD9sE5LE0uWNKWuUz,Willow Weep For Me,Art Tatum,Cheerful,0.459,0.993,0.26,0.922,0.556,0.451,-16.802,0.0413
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley And The Wailers,Cheerful,0.826,0.00916,0.49,4.41e-06,0.0415,0.627,-10.477,0.0676
0MyY4WcN7DIfbSmp5yej5z,Da Funk,Daft Punk,Cheerful,0.806,0.00196,0.7,0.891,0.267,0.892,-5.269,0.0752
3rpuor3iDjfx0yOcSfE63v,Song For Bob Dylan,David Bowie,Cheerful,0.421,0.167,0.459,0.0,0.0637,0.642,-15.411,0.0441
20XdEFyaUR9C7aDIdq2OAd,Summertime,Dj Jazzy Jeff And The Fresh Prince,Cheerful,0.677,0.0455,0.539,1.84e-06,0.845,0.469,-14.439,0.063
4BVE5tIIpYabZcYCbephNW,Touch Me,Doors,Cheerful,0.425,0.405,0.903,0.0128,0.117,0.769,-4.801,0.0732
7xoImZo4Tj7IANc83RGnUg,Slapjack,Drop Trio,Cheerful,0.504,0.248,0.516,0.946,0.0988,0.812,-14.762,0.034
6D8kc7RO0rqBLSo2YPflJ5,Abc,Jackson 5,Cheerful,0.572,0.519,0.786,0.00093,0.11,0.952,-8.469,0.0642
7vNIQasUplEmSaZLRYYvxN,Corrido 1,Los Lobos,Cheerful,0.638,0.042,0.808,0.00052,0.308,0.963,-8.784,0.0387
6KIiQHkE3NrMxhyfrA4x8c,Cybeles Reverie,Stereolab,Cheerful,0.321,0.00976,0.788,0.395,0.29,0.657,-7.772,0.0289
7jGzYUZ2Bgg8BDfYlQRfn8,Wild Thing,Troggs,Cheerful,0.453,0.741,0.658,0.0288,0.135,0.761,-13.472,0.0539
6BBYNpkwZ5gNukxVqOPiqc,Love At First Sight,Xtc,Cheerful,0.764,0.0121,0.815,0.00167,0.138,0.679,-5.26,0.0604
